station code,year,wqi,ph,do,bod,nitrate,locations,locations_full,water_quality
2654,2014,79.0,7.8,6.7,4.9,0.3,BHATSA RIVER AT U/S OF LIBERTY OIL MILLS,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",Average
2670,2010,114.0,8.1,5.5,8.4,2.15,KAN NEAR SAKRI WATER WORKS,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",Bad
2670,2011,79.0,7.6,5.9,4.9,2.47,KAN RIVER NEAR SAKRI WATER WORKS,"KAN RIVER NEAR SAKRI WATER WORKS, SAKRI, DHULE",Average
2670,2012,78.0,8.0,6.4,4.2,3.91,KAN RIVER,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",Average
2670,2013,71.0,8.3,6.3,2.7,1.58,KAN RIVER,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",Average
2670,2014,75.0,7.9,5.6,3.6,1.9,KAN RIVER,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",Average
2671,2010,120.0,7.9,5.2,9.5,1.1,KUNDALIKA NEAR SALAV BDG (SALINA ZONE),"KUNDALIKA NEAR SALAV BDG (SALINA ZONE), SALAV, ROHA, RAIGAD",Bad
2671,2011,96.0,7.8,5.9,6.8,1.61,KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE),"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",Average
2671,2012,118.0,7.9,5.8,9.5,1.42,KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE),"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",Bad
2671,2013,80.0,7.6,5.9,5.0,1.79,KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE),"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",Average
2671,2014,120.0,7.7,5.3,9.9,1.2,KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE),"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",Bad
2672,2010,62.0,7.4,6.9,3.5,0.27,KUNDALIKA  AT DHATAV AT JACKWELL,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",Average
2672,2011,66.0,7.9,7.2,3.2,0.42,KUNDALIKA RIVER AT DHATAV AT JACKWELL,"KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",Average
2672,2012,63.0,7.7,6.9,3.1,0.42,KUNDALIKA AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE),"KUNDALIKA AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",Average
2672,2013,62.0,7.7,7.3,3.2,1.0,KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE),"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",Average
2672,2014,75.0,7.6,6.7,4.8,0.2,KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE),"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",Average
2676,2010,60.0,8.1,7.4,2.2,0.15,MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",Average
2676,2011,61.0,7.8,6.8,2.6,1.99,MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD,"MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",Average
2676,2012,63.0,7.9,6.9,2.7,1.58,MUCHKUNDI RIVER AT  WAKED,"MUCHKUNDI RIVER AT  WAKED, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",Average
2676,2013,76.0,8.3,6.3,3.3,1.78,MUCHKUNDI RIVER AT  WAKED,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",Average
2676,2014,62.0,7.7,7.2,3.1,0.8,MUCHKUNDI RIVER AT  WAKED,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",Average
2685,2010,75.0,7.3,6.1,5.1,2.02,PATALGANGA AT D/S OF KHARPADA BDG,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",Average
2685,2011,64.0,6.9,6.1,4.2,3.1,PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",Average
2685,2012,68.0,6.9,5.6,4.5,1.72,PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",Average
2685,2013,147.0,7.4,7.1,38.0,1.0,PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",Bad
2685,2014,79.0,7.3,5.8,5.4,0.6,PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",Average
2686,2010,64.0,7.4,6.6,3.6,0.46,PATALGANGA AT VYAL PUMP HOUSE,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",Average
2686,2011,60.0,7.4,6.8,3.2,0.86,PATALGANGA RIVER AT VYAL PUMP HOUSE,"PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",Average
2686,2012,58.0,7.3,6.5,3.0,0.59,PATALGANGA RIVER AT VYAL PUMP HOUSE ,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",Average
2686,2013,61.0,7.6,7.2,3.2,1.0,PATALGANGA RIVER AT VYAL PUMP HOUSE ,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",Average
2686,2014,78.0,7.4,5.9,5.1,1.2,PATALGANGA RIVER AT VYAL PUMP HOUSE ,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",Average
2687,2010,64.0,7.3,6.5,3.8,0.79,PATALGANGA AT KHALAPUR PUMPING STATION,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",Average
2687,2011,60.0,7.4,6.7,3.2,0.75,PATALGANGA RIVER AT KHALAPUR PUMPING STATION,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD",Average
2687,2012,59.0,7.5,7.1,3.0,0.6,PATALGANGA RIVER AT KHALAPUR PUMPING STATION,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",Average
2687,2013,63.0,7.6,7.0,3.3,1.0,PATALGANGA RIVER AT KHALAPUR PUMPING STATION,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",Average
2687,2014,101.0,7.3,6.0,8.5,0.4,PATALGANGA RIVER AT KHALAPUR PUMPING STATION,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",Average
2688,2010,60.0,7.3,6.7,3.4,0.57,PATALGANGA AT SAVROLI BDG,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",Average
2688,2011,74.0,7.4,6.6,5.0,0.74,PATALGANGA RIVER AT SAVROLI BRIDGE,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD",Average
2688,2012,59.0,7.3,6.4,3.1,0.6,PATALGANGA RIVER AT SAVROLI BRIDGE,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",Average
2688,2013,63.0,7.6,7.2,3.4,1.89,PATALGANGA RIVER AT SAVROLI BRIDGE,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",Average
2688,2014,83.0,7.3,6.1,6.1,0.5,PATALGANGA RIVER AT SAVROLI BRIDGE,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",Average
2689,2010,64.0,7.4,6.6,3.7,0.53,PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",Average
2689,2011,65.0,7.5,6.7,3.6,0.73,PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",Average
2689,2012,62.0,7.7,6.9,2.9,0.55,PATALGANGA AT GAGANGIRI MAHARAJ TEMPLE,"PATALGANGA AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",Average
2689,2013,65.0,7.8,7.1,3.2,0.63,PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",Average
2689,2014,87.0,7.4,5.9,6.4,0.4,PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",Average
2696,2010,67.0,7.7,6.8,3.6,0.43,PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",Average
2696,2011,66.0,7.9,7.1,3.2,0.45,PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS,"PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS, VASAI, THANE.",Average
2696,2012,64.0,7.9,7.0,2.9,0.55,PEHLAR DAM ON PEHLAR INLET OF WATER WORKS,"PEHLAR DAM ON PEHLAR INLET OF WATER WORKS, VASAI, THANE.",Average
2696,2014,78.0,7.8,6.3,4.6,0.9,PEHLAR DAM ON PEHLAR RIVER INLET OF WATER WORKS,"PEHLAR DAM ON PEHLAR RIVER INLET OF WATER WORKS, VASAI, THANE.",Average
2701,2010,51.0,7.4,7.1,2.2,0.63,SAVITRI JACKWELL AT UPSA KENDRE,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",Good
2701,2011,58.0,7.7,6.7,2.3,2.04,SAVITRI JACKWELL AT UPSA KENDRE,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",Average
2701,2012,61.0,7.7,6.9,2.8,3.6,SAVITRI JACKWELL AT UPSA KENDRE,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",Average
2701,2013,64.0,7.4,6.8,3.7,2.26,SAVITRI RIVER JACKWELL AT UPSA KENDRE,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",Average
2701,2014,56.0,7.2,6.8,3.1,1.4,SAVITRI RIVER JACKWELL AT UPSA KENDRE,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",Average
2702,2010,57.0,7.5,6.7,2.5,1.47,SAVITRI RIVER AT SHEDAV DOH,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",Average
2702,2011,64.0,7.9,6.3,2.5,2.32,SAVITRI AT SHEDAV DOH,"SAVITRI AT SHEDAV DOH,,RAIGAD",Average
2702,2012,68.0,7.7,6.3,3.5,1.1,SAVITRI RIVER AT SHEDAV DOH,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",Average
2702,2013,64.0,7.6,6.8,3.3,4.22,SAVITRI RIVER AT SHEDAV DOH,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",Average
2702,2014,59.0,7.3,6.8,3.3,1.6,SAVITRI RIVER AT SHEDAV DOH,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",Average
2703,2010,56.0,7.5,6.6,2.4,0.3,SAVITRI AT DADLI BRIDGE,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",Average
2703,2011,64.0,7.9,6.3,2.4,6.41,SAVITRI RIVER AT DADLI BRIDGE,SAVITRI RIVER AT DADLI BRIDGE,Average
2703,2012,64.0,7.5,6.5,3.4,1.72,SAVITRI RIVER AT DADLI BRIDGE,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",Average
2703,2013,75.0,7.8,6.7,4.4,4.78,SAVITRI RIVER AT DADLI BRIDGE,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",Average
2703,2014,59.0,7.3,6.9,3.3,1.6,SAVITRI RIVER AT DADLI BRIDGE,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",Average
2704,2010,60.0,7.8,6.7,2.4,1.02,SAVITRI AT MUTHAVALI VILLAGE,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",Average
2704,2011,76.0,7.7,6.3,4.4,5.37,SAVITRI RIVER AT MUTHAVALI VILLAGE,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",Average
2704,2012,73.0,7.4,6.3,4.7,2.0,SAVITRI RIVER AT MUTHAVALI VILLAGE,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",Average
2704,2013,70.0,7.7,6.8,3.9,4.25,SAVITRI RIVER AT MUTHAVALI VILLAGE,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",Average
2704,2014,60.0,7.3,6.9,3.4,1.7,SAVITRI RIVER AT MUTHAVALI VILLAGE,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",Average
2706,2010,62.0,7.7,7.1,3.1,0.53,SURYA U/S OF SURYA DAM,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",Average
2706,2011,77.0,8.3,7.0,3.8,0.48,SURYA RIVER,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",Average
2706,2012,77.0,8.1,6.5,4.0,0.55,SURYA RIVER,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",Average
2706,2013,75.0,8.1,6.8,3.8,1.0,SURYA RIVER,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",Average
2706,2014,80.0,7.9,6.8,4.9,0.8,SURYA RIVER,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",Average
2707,2010,65.0,7.9,7.1,3.1,0.47,SURYA AT MIDC PUMPING STATION,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",Average
2707,2011,75.0,8.3,7.0,3.6,0.44,SURYA RIVER AT MIDC PUMPING STN,"SURYA RIVER AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",Average
2707,2012,70.0,8.0,7.0,3.5,0.64,SURYA AT MIDC PUMPING STN,"SURYA AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",Average
2707,2013,71.0,8.0,6.8,3.5,1.0,SURYA RIVER AT MIDC PUMPING STATION,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",Average
2707,2014,81.0,8.1,6.6,4.6,0.3,SURYA RIVER AT MIDC PUMPING STATION,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",Average
2708,2010,65.0,7.8,7.1,3.3,0.44,SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",Average
2708,2011,72.0,8.3,7.1,3.2,0.48,SURYA AT INTAKE OF VASAINANVIRAR W/S SCHEME,"SURYA AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR",Average
2708,2012,66.0,8.0,7.0,2.9,0.56,SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",Average
2708,2013,71.0,8.0,7.0,3.6,1.0,SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",Average
2708,2014,82.0,8.0,6.7,5.0,0.3,SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",Average
2709,2010,66.0,7.5,7.2,4.0,0.15,TANSA NEAR ROAD BDG,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",Average
2709,2011,80.0,8.2,6.8,4.3,0.45,TANSA RIVER NEAR ROAD BRIDGE,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",Average
2709,2012,66.0,7.8,6.8,3.3,0.56,TANSA RIVER NEAR ROAD BRIDGE,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",Average
2709,2013,69.0,7.9,6.9,3.5,0.75,TANSA RIVER NEAR ROAD BRIDGE,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",Average
2709,2014,79.0,7.8,6.7,4.9,0.3,TANSA RIVER NEAR ROAD BRIDGE,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",Average
2712,2010,71.0,8.2,7.5,3.5,0.14,VAITARNA NR RD BDG,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",Average
2712,2011,78.0,8.2,6.8,4.0,0.49,VAITARNA NEAR ROAD BRIDGE,"VAITARNA NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE",Average
2712,2012,69.0,7.8,6.6,3.5,0.57,VAITARNA NR RD BDG,"VAITARNA NR RD BDG, GANDHARE VILLAGE, WADA, THANE.",Average
2712,2013,64.0,7.7,7.2,3.3,1.0,VAITARNA RIVER NEAR ROAD BRIDGE,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",Average
2712,2014,78.0,7.7,6.8,5.0,0.4,VAITARNA RIVER NEAR ROAD BRIDGE,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",Average
2713,2010,58.0,7.7,6.8,2.3,1.33,VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",Average
2713,2011,61.0,7.8,6.7,2.5,0.77,VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI,"VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI, RATNAGIRI. ",Average
2713,2012,61.0,7.6,6.8,2.9,0.81,VASHISHTI  AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,"VASHISHTI  AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,KHERDI,RATNAGIRI",Average
2713,2013,66.0,7.7,6.7,3.3,3.0,VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",Average
2713,2014,55.0,7.4,7.0,2.7,0.9,VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",Good
2714,2010,55.0,7.7,7.0,2.1,0.5,VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",Good
2714,2011,56.0,7.7,6.9,2.2,0.93,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,Average
2714,2012,55.0,7.5,6.9,2.3,3.93,VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",Good
2714,2013,60.0,7.7,7.3,2.9,2.0,VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",Average
2714,2014,52.0,7.2,7.2,2.7,1.0,VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",Good
2780,2011,43.0,7.4,7.7,1.4,0.64,KALI AT U/S OF WCPM,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",Good
2780,2012,49.0,7.4,7.1,1.9,0.72,KALI AT U/S OF WCPM,"KALI AT U/S OF WCPM, DANDELI",Good
2780,2013,51.0,7.4,7.6,2.4,1.0,KALI AT U/S OF WCPM,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",Good
2780,2014,51.0,7.5,7.5,2.1,2.0,KALI AT U/S OF WCPM,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",Good
2838,2012,36.0,7.0,8.9,1.9,0.516,BARAK RIVER NR NONEY VILL.,"BARAK RIVER NR NONEY VILL., TAMENGLONG",Good
2852,2011,60.0,7.0,4.6,2.8,0.516,MANIPUR RIVER AT SEKMAIJAN,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",Average
2852,2012,46.0,7.6,8.7,1.9,0.516,MANIPUR AT SEKMAIJAN,"MANIPUR AT SEKMAIJAN, THOUBAL",Good
2853,2011,49.0,7.5,6.0,1.1,0.516,THOUBAL RIVER AT MAPITHEL DAM,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",Good
2853,2012,23.0,7.2,11.4,1.0,0.516,MAPITHEL DAM ON THOUBAL,"MAPITHEL DAM ON THOUBAL, THOUBAL",Good
2854,2011,69.0,7.1,5.6,4.4,0.516,THOUBAL RIVER AT PHADOM,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",Average
2854,2012,44.0,7.6,8.9,1.7,0.516,THOUBAL R AT PHADOM,"THOUBAL R AT PHADOM, THOUBAL",Good
2855,2011,55.0,6.9,5.1,2.5,0.516,WANGJING RIVER AT HEIROK,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",Good
2855,2012,46.0,7.3,8.1,2.2,0.516,WANGJING AT HEIROK,"WANGJING AT HEIROK, THOUBAL",Good
2856,2011,52.0,6.9,5.7,2.3,0.516,THOUBAL RIVER AT YAIRIPOK,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",Good
2856,2012,46.0,7.6,9.3,2.3,0.516,THOUBAL RIVER AT YAIRIPOK,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",Good
2857,2012,44.0,7.6,9.2,1.9,0.516,MANIPUR RIVER AT THOUBAL,MANIPUR RIVER AT THOUBAL,Good
2858,2011,56.0,6.9,5.5,2.8,0.516,NAMBUL RIVER AT SAMUSANG (U.K. ROAD),"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",Average
2858,2012,51.0,7.1,8.2,3.3,0.516,NAMBUL RIVER AT SAMUSANG,"NAMBUL RIVER AT SAMUSANG,IMPHAL WEST",Good
2859,2011,65.0,7.0,6.0,4.2,0.516,NAMBUL RIVER AT SINGDA DAM,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",Average
2859,2012,49.0,7.6,11.1,3.6,0.516,SINGDA DAM AT NAMBUL,"SINGDA DAM AT NAMBUL, IMPHAL WEST",Good
2860,2011,64.0,6.9,4.9,3.6,0.516,NAMBUL RIVER AT NAOREMTHONG,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",Average
2860,2012,49.0,7.1,7.4,2.7,0.516,NAMBUL AT NAOREMTHONG,"NAMBUL AT NAOREMTHONG, IMPHAL WEST",Good
2861,2011,92.0,8.6,5.5,4.5,0.516,IMPHAL AT KANGLA MOAT,"IMPHAL AT KANGLA MOAT, IMPHAL ",Average
2861,2012,103.0,7.7,6.5,8.2,0.516,IMPHAL AT KANGLA MOAT,"IMPHAL AT KANGLA MOAT, IMPHAL WEST",Average
2862,2011,41.0,6.8,6.8,1.5,0.516,IMPHAL AT SAMUROU,"IMPHAL AT SAMUROU, IMPHAL WEST",Good
2862,2012,65.0,7.5,8.6,4.6,0.516,IMPHAL AT SAMUROU,"IMPHAL AT SAMUROU, IMPHAL WEST",Average
2863,2011,47.0,7.0,4.9,1.2,0.516,IRIL RIVER AT KANGLA SIPHAI,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",Good
2863,2012,48.0,7.4,8.4,2.4,0.516,IRIL AT KANGLA SIPHAI,"IRIL AT KANGLA SIPHAI, IMPHAL EAST",Good
2864,2011,43.0,7.4,7.0,1.0,0.516,IMPHAL AT SEKMAI,"IMPHAL AT SEKMAI, IMPHAL EAST",Good
2864,2012,38.0,7.5,8.9,1.2,0.516,IMPHAL AT SEKMAI,"IMPHAL AT SEKMAI, IMPHAL EAST",Good
2865,2012,45.0,7.4,8.2,1.9,0.516,JIRI RIVER AT JIRIMUKH JIRIBAM,"JIRI RIVER AT JIRIMUKH JIRIBAM, IMPHAL EAST",Good
2866,2012,39.0,7.2,8.0,1.4,0.516,JIRI RIVER AT JIRI,"JIRI RIVER AT JIRI, IMPHAL EAST",Good
2867,2011,59.0,7.1,5.2,2.8,0.516,MAHA RIVER AT CHANDEL,"MAHA RIVER AT CHANDEL, MANIPUR",Average
2867,2012,51.0,7.6,8.7,2.6,0.516,MAHA RIVER AT CHANDEL,MAHA RIVER AT CHANDEL,Good
2868,2011,28.0,7.4,10.0,0.6,0.516,CHAKPI AT CHAKPI KARONG,CHAKPI AT CHAKPI KARONG ,Good
2868,2012,53.0,7.8,8.0,2.1,0.516,CHAKPIAT CHAKPIKARONG,"CHAKPIAT CHAKPIKARONG, CHANDEL",Good
2869,2011,61.0,7.1,8.7,4.9,0.516,BARAK RIVER AT SENAPATI,BARAK RIVER AT SENAPATI ,Average
2869,2012,51.0,7.5,8.5,2.7,0.516,BARAK RIVER AT SENAPATI DISTT,BARAK RIVER AT SENAPATI DISTT,Good
